,deviceCategory,channelGrouping,PageDepth,sessionDuration,transactions,operatingSystem,landingPageKeyWord,fuente,transporte
1658,desktop,Direct,3,12.0,0,Windows,home,(direct),(none)
1659,desktop,Organic Search,19,212.0,0,Windows,home,google,organic
1660,desktop,Paid Search,3,75.0,0,Windows,product,google,cpc
1661,desktop,Organic Search,3,19.0,0,Windows,home,google,organic
1662,desktop,Organic Search,4,1302.0,0,Windows,home,google,organic
1663,desktop,Organic Search,2,29.0,0,Windows,home,google,organic
1664,desktop,Organic Search,4,47.0,0,Windows,home,google,organic
1665,desktop,Organic Search,2,605.0,0,Windows,home,google,organic
1666,desktop,Direct,2,24.0,0,Windows,home,(direct),(none)
1667,desktop,Organic Search,2,40.0,0,Macintosh,product,google,organic
1668,desktop,Paid Search,2,121.0,0,Windows,product,google,cpc
1669,desktop,Organic Search,9,542.0,0,Windows,product,google,organic
1670,desktop,Organic Search,12,218.0,0,Windows,home,google,organic
1671,desktop,Direct,12,1112.0,0,Windows,home,(direct),(none)
1672,desktop,Organic Search,2,35.0,0,Windows,home,google,organic
1673,desktop,Paid Search,6,507.0,0,Windows,home,google,cpc
1674,desktop,Paid Search,4,115.0,0,Windows,home,google,cpc
1675,desktop,Organic Search,2,14.0,0,Windows,home,google,organic
1676,desktop,Direct,11,103.0,0,Windows,home,(direct),(none)
1677,desktop,Organic Search,3,74.0,0,Windows,home,google,organic
1678,desktop,Organic Search,6,1023.0,1,Windows,home,google,organic
1679,desktop,Organic Search,3,90.0,0,Windows,home,google,organic
1680,desktop,Direct,2,86.0,0,Windows,home,(direct),(none)
1681,desktop,Paid Search,2,73.0,0,Macintosh,product,google,cpc
1682,desktop,Paid Search,2,43.0,0,Windows,product,google,cpc
1683,desktop,Organic Search,5,27.0,0,Windows,home,google,organic
1684,desktop,Paid Search,2,8.0,0,Windows,home,google,cpc
1685,desktop,Paid Search,5,217.0,0,Windows,search,google,cpc
1686,desktop,Organic Search,8,91.0,0,Windows,home,google,organic
1687,desktop,Paid Search,4,38.0,0,Windows,search,google,cpc
1688,desktop,Organic Search,17,363.0,0,Windows,home,google,organic
1689,desktop,Organic Search,14,234.0,0,Windows,home,google,organic
1690,desktop,Paid Search,3,702.0,0,Windows,product,google,cpc
1691,desktop,Organic Search,10,1402.0,0,Windows,home,google,organic
1692,desktop,Organic Search,3,799.0,0,Windows,home,google,organic
1693,desktop,Organic Search,5,49.0,0,Windows,home,google,organic
1694,desktop,Paid Search,5,36.0,0,Windows,home,google,cpc
1695,desktop,Organic Search,8,123.0,0,Windows,home,google,organic
1696,desktop,Organic Search,13,198.0,0,Windows,home,google,organic
1697,desktop,Organic Search,3,288.0,0,Windows,product,google,organic
1698,desktop,Organic Search,8,354.0,0,Windows,home,google,organic
1699,desktop,Direct,5,110.0,0,Windows,product,(direct),(none)
1700,desktop,Organic Search,3,91.0,0,Macintosh,home,google,organic
1701,desktop,Organic Search,12,198.0,0,Macintosh,home,google,organic
1702,desktop,Direct,2,38.0,0,Windows,home,(direct),(none)
1703,desktop,Direct,64,1448.0,0,Macintosh,home,(direct),(none)
1704,desktop,Direct,21,2339.0,0,Macintosh,home,(direct),(none)
1705,desktop,Direct,2,26.0,0,Windows,home,(direct),(none)
1706,desktop,Organic Search,8,386.0,0,Windows,home,google,organic
1707,desktop,Direct,8,67.0,0,Windows,home,(direct),(none)
1708,desktop,Paid Search,4,81.0,0,Windows,product,google,cpc
1709,desktop,Paid Search,4,609.0,0,Windows,product,google,cpc
1710,desktop,Paid Search,14,829.0,0,Windows,home,google,cpc
1711,desktop,Paid Search,5,62.0,0,Windows,home,google,cpc
1712,desktop,Paid Search,3,116.0,0,Windows,product,google,cpc
1713,desktop,Paid Search,5,472.0,0,Windows,product,google,cpc
1714,desktop,Organic Search,2,64.0,0,Windows,home,google,organic
1715,desktop,Organic Search,6,60.0,0,Windows,home,google,organic
1716,desktop,Paid Search,7,90.0,0,Windows,home,google,cpc
1717,desktop,Organic Search,5,121.0,0,Windows,home,google,organic
1718,desktop,Direct,7,74.0,0,Windows,product,(direct),(none)
1719,desktop,Direct,9,157.0,0,Macintosh,home,(direct),(none)
1720,desktop,Organic Search,5,23.0,0,Windows,home,google,organic
1721,desktop,Organic Search,3,469.0,0,Windows,home,google,organic
1722,desktop,Organic Search,2,42.0,0,Windows,home,google,organic
1723,desktop,Paid Search,2,7.0,0,Windows,home,google,cpc
1724,desktop,Paid Search,3,1773.0,0,Windows,home,google,cpc
1725,desktop,Paid Search,2,104.0,0,Windows,home,google,cpc
1726,desktop,Paid Search,1,18.0,0,Windows,home,google,cpc
1727,desktop,Organic Search,3,30.0,0,Macintosh,home,google,organic
1728,desktop,Organic Search,7,176.0,0,Windows,home,google,organic
1729,desktop,Organic Search,2,10.0,0,Windows,product,google,organic
1730,desktop,Organic Search,15,290.0,0,Windows,home,google,organic
1731,desktop,Organic Search,16,689.0,0,Windows,home,google,organic
1732,desktop,Direct,2,110.0,0,Macintosh,home,(direct),(none)
1733,desktop,Paid Search,7,427.0,0,Macintosh,product,google,cpc
1734,desktop,Organic Search,4,37.0,0,Windows,home,google,organic
1735,desktop,Organic Search,9,240.0,0,Windows,home,google,organic
1736,desktop,Organic Search,4,27.0,0,Windows,home,google,organic
1737,desktop,Paid Search,2,37.0,0,Windows,product,google,cpc
1738,desktop,Direct,6,131.0,0,Windows,home,(direct),(none)
1739,desktop,Direct,9,228.0,0,Windows,home,(direct),(none)
1740,desktop,Organic Search,5,175.0,0,Windows,home,google,organic
1741,desktop,Direct,5,49.0,0,Windows,search,(direct),(none)
1742,desktop,Organic Search,3,19.0,0,Windows,home,google,organic
1743,desktop,Organic Search,37,1213.0,0,Windows,home,google,organic
1744,desktop,Organic Search,8,173.0,0,Windows,home,google,organic
1745,desktop,Organic Search,6,317.0,0,Macintosh,home,google,organic
1746,desktop,Direct,10,168.0,0,Macintosh,home,(direct),(none)
1747,desktop,Organic Search,12,860.0,0,Windows,home,google,organic
1748,desktop,Direct,22,1548.0,0,Macintosh,product,(direct),(none)
1749,desktop,Organic Search,7,232.0,0,Windows,home,google,organic
1750,desktop,Organic Search,5,50.0,0,Windows,home,google,organic
1751,desktop,Paid Search,4,86.0,0,Windows,product,google,cpc
1752,desktop,Paid Search,7,106.0,0,Windows,home,google,cpc
1753,desktop,Paid Search,9,69.0,0,Macintosh,product,google,cpc
1754,desktop,Paid Search,3,222.0,0,Macintosh,product,google,cpc
1755,desktop,Paid Search,3,1186.0,0,Macintosh,product,google,cpc
1756,desktop,Direct,7,127.0,0,Macintosh,home,(direct),(none)
1757,desktop,Paid Search,8,103.0,0,Macintosh,home,google,cpc
1758,desktop,Organic Search,3,30.0,0,Windows,home,google,organic
1759,desktop,Direct,4,31.0,0,Windows,home,(direct),(none)
1760,desktop,Paid Search,9,103.0,0,Windows,home,google,cpc
1761,desktop,Paid Search,5,105.0,0,Windows,home,google,cpc
1762,desktop,Paid Search,21,1580.0,0,Windows,home,google,cpc
1763,desktop,Paid Search,16,6587.0,0,Windows,product,google,cpc
1764,desktop,Paid Search,7,966.0,0,Windows,home,google,cpc
1765,desktop,Direct,16,848.0,0,Windows,home,(direct),(none)
1766,desktop,Direct,13,367.0,0,Windows,home,(direct),(none)
1767,desktop,Paid Search,7,297.0,0,Windows,home,google,cpc
1768,desktop,Paid Search,5,32.0,0,Windows,home,google,cpc
1769,desktop,Organic Search,5,47.0,0,Macintosh,home,google,organic
1770,desktop,Organic Search,3,8.0,0,Macintosh,home,google,organic
1771,desktop,Organic Search,9,491.0,0,Macintosh,home,google,organic
1772,desktop,Organic Search,21,2346.0,0,Macintosh,home,google,organic
1773,desktop,Organic Search,6,135.0,0,Windows,home,google,organic
1774,desktop,Organic Search,6,129.0,0,Windows,home,google,organic
1775,desktop,Paid Search,2,31.0,0,Windows,product,google,cpc
1776,desktop,Organic Search,9,116.0,0,Windows,home,google,organic
1777,desktop,Organic Search,5,72.0,0,Windows,home,google,organic
1778,desktop,Paid Search,3,11.0,0,Macintosh,home,google,cpc
1779,desktop,Direct,4,134.0,0,Macintosh,home,(direct),(none)
1780,desktop,Organic Search,3,50.0,0,Windows,product,google,organic
1781,desktop,Organic Search,2,9.0,0,Windows,home,google,organic
1782,desktop,Paid Search,6,111.0,0,Windows,product,google,cpc
1783,desktop,Direct,9,960.0,0,Windows,home,(direct),(none)
1784,desktop,Direct,7,111.0,0,Windows,home,(direct),(none)
1785,desktop,Direct,15,172.0,0,Windows,home,(direct),(none)
1786,desktop,Direct,2,10.0,0,Windows,home,(direct),(none)
1787,desktop,Direct,5,152.0,0,Windows,home,(direct),(none)
1788,desktop,Direct,5,197.0,0,Windows,home,(direct),(none)
1789,desktop,Direct,12,511.0,0,Windows,home,(direct),(none)
1790,desktop,Direct,11,534.0,0,Windows,home,(direct),(none)
1791,desktop,Direct,6,144.0,0,Windows,home,(direct),(none)
1792,desktop,Direct,2,12.0,0,Windows,home,(direct),(none)
1793,desktop,Direct,12,394.0,0,Windows,home,(direct),(none)
1794,desktop,Organic Search,12,113.0,0,Windows,home,google,organic
1795,desktop,Paid Search,2,767.0,0,Macintosh,product,google,cpc
1796,desktop,Direct,7,291.0,0,Macintosh,home,(direct),(none)
1797,desktop,Direct,3,25.0,0,Macintosh,home,(direct),(none)
1798,desktop,Organic Search,4,131.0,0,Macintosh,home,google,organic
1799,desktop,Organic Search,2,17.0,0,Windows,home,google,organic
1800,desktop,Organic Search,5,68.0,0,Windows,home,google,organic
1801,desktop,Direct,2,2.0,0,Windows,home,(direct),(none)
1802,desktop,Direct,13,1499.0,0,Windows,home,(direct),(none)
1803,desktop,Direct,15,286.0,0,Windows,home,(direct),(none)
1804,desktop,Direct,9,162.0,0,Windows,home,(direct),(none)
1805,desktop,Direct,4,1012.0,0,Windows,home,(direct),(none)
1806,desktop,Organic Search,18,1673.0,0,Windows,home,google,organic
1807,desktop,Organic Search,2,8.0,0,Windows,home,google,organic
1808,desktop,Organic Search,9,156.0,0,Windows,home,google,organic
1809,desktop,Organic Search,11,120.0,0,Macintosh,home,google,organic
1810,desktop,Direct,3,106.0,0,Macintosh,product,(direct),(none)
1811,desktop,Direct,12,330.0,0,Macintosh,home,(direct),(none)
1812,desktop,Direct,8,105.0,0,Macintosh,home,(direct),(none)
1813,desktop,Organic Search,9,144.0,0,Macintosh,home,google,organic
1814,desktop,Organic Search,9,251.0,0,Windows,home,google,organic
1815,desktop,Paid Search,2,11.0,0,Windows,product,google,cpc
1816,desktop,Paid Search,8,159.0,0,Windows,home,google,cpc
1817,desktop,Organic Search,26,614.0,0,Windows,home,google,organic
1818,desktop,Direct,3,25.0,0,Windows,home,(direct),(none)
1819,desktop,Direct,13,213.0,0,Windows,home,(direct),(none)
1820,desktop,Organic Search,12,284.0,0,Windows,home,google,organic
1821,desktop,Organic Search,5,121.0,0,Windows,home,google,organic
1822,desktop,Organic Search,3,22.0,0,Windows,home,google,organic
1823,desktop,Organic Search,8,119.0,0,Windows,home,google,organic
1824,desktop,Organic Search,13,1093.0,0,Windows,home,google,organic
1825,desktop,Paid Search,9,1289.0,0,Windows,product,google,cpc
1826,desktop,Paid Search,6,64.0,0,Windows,product,google,cpc
1827,desktop,Organic Search,11,550.0,0,Macintosh,home,google,organic
1828,desktop,Organic Search,11,550.0,0,Macintosh,home,google,organic
1829,desktop,Organic Search,8,153.0,0,Macintosh,home,google,organic
1830,desktop,Organic Search,8,153.0,0,Macintosh,home,google,organic
1831,desktop,Direct,14,123.0,0,Windows,home,(direct),(none)
1832,desktop,Direct,3,16.0,0,Windows,home,(direct),(none)
1833,desktop,Paid Search,5,113.0,0,Windows,home,google,cpc
1834,desktop,Organic Search,3,11.0,0,Windows,home,google,organic
1835,desktop,Paid Search,2,78.0,0,Windows,product,google,cpc
1836,desktop,Organic Search,15,122.0,0,Windows,home,google,organic
1837,desktop,Organic Search,8,69.0,0,Windows,home,google,organic
1838,desktop,Paid Search,4,115.0,0,Windows,product,google,cpc
1839,desktop,Organic Search,3,52.0,0,Windows,home,google,organic
1840,desktop,Paid Search,6,174.0,0,Windows,home,google,cpc
1841,desktop,Paid Search,13,977.0,0,Windows,home,google,cpc
1842,desktop,Paid Search,3,845.0,0,Windows,product,google,cpc
1843,desktop,Paid Search,6,1324.0,0,Windows,product,google,cpc
1844,desktop,Organic Search,25,815.0,0,Windows,home,google,organic
1845,desktop,Organic Search,33,1234.0,0,Windows,home,google,organic
1846,desktop,Direct,16,157.0,0,Windows,home,(direct),(none)
1847,desktop,Direct,23,406.0,0,Windows,home,(direct),(none)
1848,desktop,Organic Search,2,62.0,0,Windows,home,google,organic
1849,desktop,Paid Search,15,327.0,0,Windows,product,google,cpc
1850,desktop,Direct,10,199.0,0,Macintosh,home,(direct),(none)
1851,desktop,Organic Search,4,111.0,0,Windows,home,google,organic
1852,desktop,Paid Search,4,95.0,0,Windows,product,google,cpc
1853,desktop,Organic Search,2,11.0,0,Windows,home,google,organic
1854,desktop,Organic Search,3,9.0,0,Windows,home,google,organic
1855,desktop,Direct,4,144.0,0,Windows,product,(direct),(none)
1856,desktop,Paid Search,16,1880.0,0,Macintosh,product,google,cpc
1857,desktop,Direct,17,2288.0,0,Macintosh,home,(direct),(none)
1858,desktop,Paid Search,9,230.0,0,Windows,product,google,cpc
1859,desktop,Organic Search,6,116.0,0,Windows,home,google,organic
1860,desktop,Direct,10,139.0,0,Windows,home,(direct),(none)
1861,desktop,Paid Search,6,93.0,0,Windows,product,google,cpc
1862,desktop,Organic Search,4,598.0,0,Windows,home,google,organic
1863,desktop,Organic Search,35,932.0,0,Windows,home,google,organic
1864,desktop,Organic Search,12,234.0,0,Windows,home,google,organic
1865,desktop,Organic Search,41,347.0,0,Windows,home,google,organic
1866,desktop,Organic Search,3,1319.0,0,Windows,home,google,organic
1867,desktop,Organic Search,5,1349.0,0,Windows,home,google,organic
1868,desktop,Paid Search,5,953.0,0,Windows,product,google,cpc
1869,desktop,Organic Search,2,15.0,0,Windows,home,google,organic
1870,desktop,Organic Search,29,631.0,0,Windows,home,google,organic
1871,desktop,Paid Search,2,11.0,0,Windows,product,google,cpc
1872,desktop,Paid Search,4,38.0,0,Windows,home,google,cpc
1873,desktop,Paid Search,9,845.0,0,Windows,home,google,cpc
1874,desktop,Direct,11,708.0,0,Windows,home,(direct),(none)
1875,desktop,Direct,3,179.0,0,Windows,home,(direct),(none)
1876,desktop,Organic Search,2,10.0,0,Macintosh,home,google,organic
1877,desktop,Organic Search,104,976.0,0,Windows,home,google,organic
1878,desktop,Organic Search,4,52.0,0,Windows,home,google,organic
1879,desktop,Organic Search,2,275.0,0,Windows,home,google,organic
1880,desktop,Organic Search,3,61.0,0,Macintosh,home,google,organic
1881,desktop,Organic Search,6,133.0,0,Macintosh,home,google,organic
1882,desktop,Direct,2,1426.0,0,Windows,search,(direct),(none)
1883,desktop,Direct,4,94.0,0,Windows,home,(direct),(none)
1884,desktop,Direct,4,321.0,0,Windows,home,(direct),(none)
1885,desktop,Organic Search,9,239.0,0,Windows,home,google,organic
1886,desktop,Direct,2,232.0,0,Macintosh,home,(direct),(none)
1887,desktop,Organic Search,8,197.0,0,Windows,home,google,organic
1888,desktop,Organic Search,9,175.0,0,Windows,home,google,organic
1889,desktop,Organic Search,3,27.0,0,Windows,home,google,organic
1890,desktop,Direct,11,210.0,0,Windows,home,(direct),(none)
1891,desktop,Direct,2,24.0,0,Windows,product,(direct),(none)
1892,desktop,Direct,16,173.0,0,Windows,home,(direct),(none)
1893,desktop,Direct,3,68.0,0,Windows,home,(direct),(none)
1894,desktop,Direct,2,6.0,0,Windows,home,(direct),(none)
1895,desktop,Paid Search,9,189.0,0,Windows,home,google,cpc
1896,desktop,Paid Search,14,231.0,0,Windows,product,google,cpc
1897,desktop,Paid Search,14,231.0,0,Windows,product,google,cpc
1898,desktop,Organic Search,4,104.0,0,Windows,home,google,organic
1899,desktop,Paid Search,5,109.0,0,Windows,home,google,cpc
1900,desktop,Paid Search,2,30.0,0,Windows,home,google,cpc
1901,desktop,Paid Search,12,1141.0,0,Windows,home,google,cpc
1902,desktop,Paid Search,5,103.0,0,Windows,home,google,cpc
1903,desktop,Organic Search,6,93.0,0,Windows,home,google,organic
1904,desktop,Paid Search,8,311.0,0,Windows,home,google,cpc
1905,desktop,Direct,7,125.0,0,Macintosh,home,(direct),(none)
1906,desktop,Direct,7,172.0,0,Macintosh,home,(direct),(none)
1907,desktop,Organic Search,5,189.0,0,Windows,home,google,organic
1908,desktop,Organic Search,5,69.0,0,Windows,home,google,organic
1909,desktop,Direct,2,19.0,0,Windows,home,(direct),(none)
1910,desktop,Direct,5,151.0,0,Windows,home,(direct),(none)
1911,desktop,Organic Search,2,106.0,0,Macintosh,home,google,organic
1912,desktop,Organic Search,2,181.0,0,Macintosh,home,google,organic
1913,desktop,Organic Search,2,34.0,0,Windows,home,google,organic
1914,desktop,Organic Search,4,232.0,0,Macintosh,home,google,organic
1915,desktop,Direct,3,131.0,0,Windows,home,(direct),(none)
1916,desktop,Direct,4,82.0,0,Windows,home,(direct),(none)
1917,desktop,Organic Search,3,125.0,0,Windows,home,google,organic
1918,desktop,Organic Search,4,50.0,0,Macintosh,home,google,organic
1919,desktop,Direct,3,215.0,0,Windows,home,(direct),(none)
1920,desktop,Organic Search,9,142.0,0,Windows,home,google,organic
1921,desktop,Organic Search,5,33.0,0,Windows,home,google,organic
1922,desktop,Organic Search,15,664.0,0,Windows,home,google,organic
1923,desktop,Direct,37,2898.0,0,Windows,home,(direct),(none)
1924,desktop,Direct,4,79.0,0,Windows,home,(direct),(none)
1925,desktop,Direct,33,2516.0,0,Windows,home,(direct),(none)
1926,desktop,Direct,39,5976.0,0,Windows,home,(direct),(none)
1927,desktop,Paid Search,2,100.0,0,Windows,product,google,cpc
1928,desktop,Direct,7,52.0,0,Windows,home,(direct),(none)
1929,desktop,Direct,7,136.0,0,Windows,home,(direct),(none)
1930,desktop,Direct,5,38.0,0,Windows,home,(direct),(none)
1931,desktop,Direct,9,681.0,0,Windows,home,(direct),(none)
1932,desktop,Organic Search,6,50.0,0,Windows,home,google,organic
1933,desktop,Organic Search,3,27.0,0,Windows,home,google,organic
1934,desktop,Organic Search,9,106.0,0,Windows,home,google,organic
1935,desktop,Paid Search,2,925.0,0,Windows,product,google,cpc
1936,desktop,Organic Search,12,264.0,0,Windows,home,google,organic
1937,desktop,Organic Search,3,63.0,0,Windows,home,google,organic
1938,desktop,Organic Search,14,713.0,0,Windows,home,google,organic
1939,desktop,Paid Search,11,1286.0,0,Windows,product,google,cpc
1940,desktop,Direct,3,16.0,0,Windows,home,(direct),(none)
1941,desktop,Direct,7,51.0,0,Windows,home,(direct),(none)
1942,desktop,Organic Search,5,53.0,0,Windows,home,google,organic
1943,desktop,Paid Search,2,21.0,0,Windows,product,google,cpc
1944,desktop,Paid Search,4,245.0,0,Windows,product,google,cpc
1945,desktop,Direct,6,57.0,0,Windows,home,(direct),(none)
1946,desktop,Direct,5,88.0,0,Windows,home,(direct),(none)
1947,desktop,Organic Search,4,1561.0,0,Windows,product,google,organic
1948,desktop,Organic Search,11,260.0,0,Windows,home,google,organic
1949,desktop,Direct,3,18.0,0,Macintosh,home,(direct),(none)
1950,desktop,Organic Search,4,1066.0,0,Windows,product,google,organic
1951,desktop,Paid Search,9,2457.0,0,Windows,home,google,cpc
1952,desktop,Organic Search,2,22.0,0,Windows,home,google,organic
1953,desktop,Paid Search,2,219.0,0,Windows,product,google,cpc
1954,desktop,Paid Search,3,19.0,0,Windows,product,google,cpc
1955,desktop,Direct,2,9.0,0,Windows,home,(direct),(none)
1956,desktop,Direct,10,91.0,0,Windows,home,(direct),(none)
1957,desktop,Direct,17,89.0,0,Windows,home,(direct),(none)
1958,desktop,Direct,3,6.0,0,Windows,home,(direct),(none)
1959,desktop,Direct,3,9.0,0,Windows,home,(direct),(none)
1960,desktop,Direct,15,171.0,0,Macintosh,home,(direct),(none)
1961,desktop,Organic Search,8,253.0,0,Windows,home,google,organic
1962,desktop,Organic Search,3,13.0,0,Windows,home,google,organic
1963,desktop,Direct,6,542.0,0,Macintosh,home,(direct),(none)
1964,desktop,Organic Search,4,77.0,0,Windows,home,google,organic
1965,desktop,Organic Search,5,160.0,0,Windows,home,google,organic
1966,desktop,Organic Search,4,88.0,0,Macintosh,home,google,organic
1967,desktop,Organic Search,15,1757.0,0,Windows,home,google,organic
1968,desktop,Organic Search,6,75.0,0,Macintosh,home,google,organic
1969,desktop,Organic Search,5,33.0,0,Windows,home,google,organic
1970,desktop,Organic Search,2,17.0,0,Windows,home,google,organic
1971,desktop,Paid Search,4,373.0,0,Windows,product,google,cpc
1972,desktop,Organic Search,8,742.0,0,Windows,home,google,organic
1973,desktop,Direct,2,13.0,0,Windows,home,(direct),(none)
1974,desktop,Organic Search,6,1451.0,0,Windows,home,google,organic
1975,desktop,Direct,2,64.0,0,Windows,product,(direct),(none)
1976,desktop,Organic Search,3,49.0,0,Windows,home,google,organic
1977,desktop,Organic Search,6,697.0,0,Windows,product,google,organic
1978,desktop,Paid Search,32,529.0,0,Windows,product,google,cpc
1979,desktop,Direct,5,63.0,0,Windows,search,(direct),(none)
1980,desktop,Organic Search,5,49.0,0,Windows,home,google,organic
1981,desktop,Organic Search,3,67.0,0,Windows,home,google,organic
1982,desktop,Direct,3,43.0,0,Windows,home,(direct),(none)
1983,desktop,Organic Search,8,799.0,0,Windows,home,google,organic
1984,desktop,Organic Search,2,7.0,0,Windows,home,google,organic
1985,desktop,Organic Search,11,1574.0,0,Windows,checkout,google,organic
1986,desktop,Organic Search,3,16.0,0,Windows,home,google,organic
1987,desktop,Organic Search,12,298.0,0,Windows,home,google,organic
1988,desktop,Paid Search,3,1124.0,0,Windows,product,google,cpc
1989,desktop,Organic Search,3,32.0,0,Macintosh,home,google,organic
1990,desktop,Organic Search,7,66.0,0,Windows,home,google,organic
1991,desktop,Organic Search,10,310.0,0,Windows,home,google,organic
1992,desktop,Paid Search,2,123.0,0,Windows,product,google,cpc
1993,desktop,Organic Search,4,17.0,0,Windows,home,google,organic
1994,desktop,Organic Search,10,95.0,0,Macintosh,home,google,organic
1995,desktop,Direct,5,38.0,0,Windows,home,(direct),(none)
1996,desktop,Organic Search,12,320.0,0,Windows,home,google,organic
1997,desktop,Organic Search,6,680.0,0,Windows,home,google,organic
1998,desktop,Direct,3,202.0,0,Windows,search,(direct),(none)
1999,desktop,Direct,4,45.0,0,Windows,search,(direct),(none)
2000,desktop,Direct,2,956.0,0,Windows,product,(direct),(none)
2001,desktop,Direct,4,1943.0,0,Windows,search,(direct),(none)
2002,desktop,Organic Search,5,63.0,0,Windows,home,google,organic
2003,desktop,Organic Search,5,711.0,0,Windows,product,google,organic
2004,desktop,Paid Search,3,147.0,0,Windows,product,google,cpc
2005,desktop,Paid Search,2,25.0,0,Windows,product,google,cpc
2006,desktop,Paid Search,6,105.0,0,Windows,product,google,cpc
2007,desktop,Organic Search,2,11.0,0,Windows,home,google,organic
2008,desktop,Direct,6,92.0,0,Windows,home,(direct),(none)
2009,desktop,Paid Search,12,176.0,0,Windows,product,google,cpc
2010,desktop,Direct,3,18.0,0,Windows,home,(direct),(none)
2011,desktop,Paid Search,3,63.0,0,Windows,product,google,cpc
2012,desktop,Organic Search,5,65.0,0,Windows,home,google,organic
2013,desktop,Direct,3,88.0,0,Windows,home,(direct),(none)
2014,desktop,Organic Search,13,397.0,0,Macintosh,home,google,organic
2015,desktop,Organic Search,19,267.0,0,Windows,home,google,organic
2016,desktop,Organic Search,4,109.0,0,Windows,home,google,organic
2017,desktop,Organic Search,4,55.0,0,Windows,home,google,organic
2018,desktop,Organic Search,1,5.0,0,Windows,home,google,organic
2019,desktop,Organic Search,17,225.0,0,Windows,home,google,organic
2020,desktop,Organic Search,6,179.0,0,Windows,home,google,organic
2021,desktop,Organic Search,5,150.0,0,Windows,home,google,organic
2022,desktop,Organic Search,22,268.0,0,Macintosh,home,google,organic
2023,desktop,Organic Search,2,43.0,0,Windows,home,google,organic
2024,desktop,Direct,2,23.0,0,Macintosh,home,(direct),(none)
2025,desktop,Paid Search,7,173.0,0,Windows,product,google,cpc
2026,desktop,Direct,53,869.0,0,Macintosh,home,(direct),(none)
2027,desktop,Paid Search,4,493.0,0,Windows,product,google,cpc
2028,desktop,Organic Search,16,630.0,0,Macintosh,home,google,organic
2029,desktop,Organic Search,8,150.0,0,Windows,home,google,organic
2030,desktop,Paid Search,17,232.0,0,Windows,home,google,cpc
2031,desktop,Paid Search,5,1215.0,0,Windows,product,google,cpc
2032,desktop,Paid Search,3,106.0,0,Windows,product,google,cpc
2033,desktop,Paid Search,3,15.0,0,Windows,home,google,cpc
2034,desktop,Paid Search,2,27.0,0,Windows,product,google,cpc
2035,desktop,Paid Search,2,877.0,0,Windows,product,google,cpc
2036,desktop,Paid Search,2,335.0,0,Windows,product,google,cpc
2037,desktop,Paid Search,6,202.0,0,Windows,product,google,cpc
2038,desktop,Paid Search,7,52.0,0,Windows,home,google,cpc
2039,desktop,Paid Search,7,56.0,0,Windows,product,google,cpc
2040,desktop,Direct,2,13.0,0,Windows,home,(direct),(none)
2041,desktop,Organic Search,4,32.0,0,Windows,home,google,organic
2042,desktop,Organic Search,11,248.0,0,Windows,home,google,organic
2043,desktop,Organic Search,9,79.0,0,Macintosh,home,google,organic
2044,desktop,Organic Search,4,31.0,0,Windows,home,google,organic
2045,desktop,Organic Search,2,85.0,0,Windows,product,google,organic
2046,desktop,Organic Search,2,6.0,0,Macintosh,home,google,organic
2047,desktop,Direct,18,2088.0,1,Windows,product,(direct),(none)
2048,desktop,Paid Search,6,283.0,0,Macintosh,product,google,cpc
2049,desktop,Paid Search,2,34.0,0,Macintosh,product,google,cpc
2050,desktop,Organic Search,4,34.0,0,Windows,home,google,organic
2051,desktop,Organic Search,2,25.0,0,Windows,home,google,organic
2052,desktop,Organic Search,4,365.0,0,Windows,home,google,organic
2053,desktop,Organic Search,3,29.0,0,Windows,home,google,organic
2054,desktop,Paid Search,2,15.0,0,Windows,home,google,cpc
2055,desktop,Organic Search,6,62.0,0,Windows,home,google,organic
2056,desktop,Organic Search,6,46.0,0,Windows,home,google,organic
2057,desktop,Direct,4,18.0,0,Windows,home,(direct),(none)
2058,desktop,Direct,2,20.0,0,Windows,home,(direct),(none)
2059,desktop,Direct,3,40.0,0,Windows,home,(direct),(none)
2060,desktop,Direct,9,95.0,0,Macintosh,home,(direct),(none)
2061,desktop,Direct,10,153.0,0,Windows,home,(direct),(none)
2062,desktop,Organic Search,2,10.0,0,Macintosh,home,google,organic
2063,desktop,Organic Search,2,13.0,0,Macintosh,home,google,organic
2064,desktop,Direct,9,94.0,0,Windows,home,(direct),(none)
2065,desktop,Direct,30,4593.0,0,Windows,home,(direct),(none)
2066,desktop,Direct,30,4593.0,0,Windows,home,(direct),(none)
2067,desktop,Organic Search,10,315.0,0,Windows,home,google,organic
2068,desktop,Organic Search,63,2317.0,0,Macintosh,product,google,organic
2069,desktop,Organic Search,6,1239.0,0,Macintosh,product,google,organic
2070,desktop,Organic Search,91,2256.0,0,Macintosh,home,google,organic
2071,desktop,Direct,5,29.0,0,Macintosh,home,(direct),(none)
2072,desktop,Direct,25,580.0,0,Macintosh,home,(direct),(none)
2073,desktop,Paid Search,2,48.0,0,Windows,product,google,cpc
2074,desktop,Direct,4,38.0,0,Windows,home,(direct),(none)
2075,desktop,Paid Search,12,1725.0,0,Windows,home,google,cpc
2076,desktop,Direct,2,1782.0,0,Windows,product,(direct),(none)
2077,desktop,Paid Search,7,275.0,0,Windows,home,google,cpc
2078,desktop,Organic Search,10,97.0,0,Windows,home,google,organic
2079,desktop,Paid Search,8,306.0,0,Windows,product,google,cpc
